labels,text,text_hi,text_de,text_fr
ham,"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt","हमेशा हरे उद्धरण के द्वारा कहा गया था कार्टून में ""एक व्यक्ति जो हमेशा करता है जो uvereudsuds बहुत प्यार करता है... लेकिन इसे व्यक्‍त करने में असफल...","Immer grünes Zitat jemals erzählt von Jerry in Cartoon ""Eine Person, die reizt u Immer ist derjenige, der liebt u Vry viel aber fehlschlägt es auszudrücken...!.!! :-) :-) gud nyt","Toujours une citation verte jamais racontée par Jerry dans le dessin animé ""Une personne qui irrite u Est toujours celui qui aime u Vry Much But Fails to Express It...!.!! :-) :-) gud nyt"
ham,Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?,यह Wify मुझे लामर छोड़... shrh इतना भारी ले जाने के लिए... क्या डाnum323251 से परिचित है?,"Lassen Sie es mir lieber, wenn ich mich so schwer trage... ist da num 98321561 Ihnen bekannt?",Laissez-moi... Ü wan à porter meh si lourd... Est-ce que da num 98321561 est familier à ü?
ham,Beautiful truth : Expression of the face could Be seen by everyone... But the depression of heart Could be understood only By the Loved ones.. Gud Ni8;-),सुंदर सच है: चेहरे के एक्सप्रेशन हर किसी से देखे जा सकते हैं... लेकिन दिल की हताशा केवल प्रियों द्वारा ही समझा जा सकता है. NddN8;),Schöne Wahrheit : Ausdruck des Gesichts konnte von jedem gesehen werden... Aber die Depression des Herzens konnte nur von den Liebenden verstanden werden. Gud Ni8;-),Belle vérité : L'expression du visage pouvait être vue par tout le monde... Mais la dépression du cœur ne pouvait être comprise que par les aimés.. Gud Ni8;-)
ham,Infact happy new year. How are you where are you when are we seeing,आप कहाँ हैं जब हम देख रहे हैं,"Infact glückliches neues Jahr. Wie sind Sie, wo Sie sind, wenn wir sehen",Infact bonne année. Comment êtes-vous où êtes-vous quand sommes-nous voir
spam,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)","जुलाई 2007 में Seppapawads में फिल्म की शुरुआत में मारे गए दल का नाम दिया गया है? एक-हर दिन, B-2- तेज दिन, सी. (अ, बी, बी या सी)","In The Simpsons Movie im Juli 2007 veröffentlichten Namen der Band, die zu Beginn des Films starb? A-Green Day, B-Blue Day, C-Red Day. (Send A, B oder C)","Dans The Simpsons Movie sorti en juillet 2007 nom du groupe qui est mort au début du film? A-Green Day, B-Blue Day, C-Red Day. (Envoyer A, B ou C)"
ham,That's a shame! Maybe cld meet for few hrs tomo?,यह शर्म की बात है!,Vielleicht trifft sich Cld für ein paar Stunden Tomo?,"C'est dommage, peut-être qu'on se retrouve quelques heures?"
ham,Lol I would but despite these cramps I like being a girl.,Lol मैं होगा लेकिन मैं एक लड़की होने के बावजूद के बावजूद.,"Lol würde ich, aber trotz dieser Krämpfe mag ich es, ein Mädchen zu sein.",Lol je le ferais mais malgré ces crampes j'aime être une fille.
ham,I cant wait for cornwall. Hope tonight isnt too bad as well but its rock night shite. Anyway im going for a kip now have a good night. Speak to you soon.,मैं हवा की शहरपनाह के लिए इंतजार कर सकते हैं. उम्मीद है कि आज रात बहुत खराब है लेकिन यह रॉक गंदगी रात गंदगी. वैसे भी मैं जा रहा हूँ अब एक अच्छी रात के लिए जा रहा है. जल्द ही आप से बात करो.,"Ich kann nicht auf Cornwall warten. Hoffnung heute Abend ist nicht zu schlecht als gut, aber es ist Rock-Nacht-Scheiße. Wie auch immer ich für einen Kip jetzt haben eine gute Nacht. Sprechen Sie bald.","J'ai hâte d'avoir un mur de maïs. Espérons que ce soir n'est pas trop mal aussi bien mais c'est de la merde de nuit de rock. Quoi qu'il en soit, je vais prendre un kip maintenant passez une bonne nuit. Parlez-vous bientôt."
ham,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,आमतौर पर मुझे सूरा बताने में मदद करता है कि मैं एक बैटरी की उम्मीद कर रहा हूँ हॉर्ट से. और यह भी है कि अगर हम चाहते हैं मुझे फिल्म देखने के बारे में एक संदेश भेजना चाहिए. धन्यवाद.,"Pls helfen mir Sura sagen, dass ich erwarte, dass eine Batterie von hont. Und dass, wenn sollte pls senden Sie mir eine Nachricht darüber, wie man Filme herunterladen. Danke",Pls m'aide à dire à Sura que je m'attends à une batterie de hont. Et que si pls devrait m'envoyer un message sur la façon de télécharger des films. Merci
spam,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,मौजूदा T-C-Cactt को फिर से जोड़ने के संबंध में या अपने वर्तमान टी-एल-एल-ट-टवर को खाली करने के बारे में फोन करें। आज पेश करें। तेल 845 0.2180 8080 8080 टी और सी के तहत,Bitte rufen Sie Amanda in Bezug auf die Erneuerung oder Modernisierung Ihres aktuellen T-Mobile Handy kostenlos. Angebot endet heute. Tel. 0845 021 3680 vorbehaltlich T's und C's,Veuillez appeler Amanda pour le renouvellement ou la mise à niveau de votre combiné T-Mobile actuel gratuitement. L'offre prend fin aujourd'hui. Tel 0845 021 3680 soumis à T's et C's
ham,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...","क्या तुम्हारे फोन के लिए एक अन्य ऐप प्राप्त करने का रास्ता नहीं मिला है, ना? क्या आप जाल स्टू के पास जा रहे हैं? क्या तुम उस काम को ले लो? प्रिय मुझे तुम्हारी ज़रूरत है. मैं तुम्हें देखने के लिए चाहता हूँ...","Haben Sie nicht einen Weg gefunden, um eine andere App für Ihr Telefon zu bekommen, eh? Werden Sie in das Net Café gehen? Haben Sie diesen Job genommen? Geeee Ich brauche Sie Babe. Ich sehne mich, Sie zu sehen...","Tu n'as pas trouvé un moyen d'obtenir une autre application pour ton téléphone, hein? Veux-tu aller au net café? As-tu pris ce travail? Geeee J'ai besoin de toi bébé."
ham,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,मैं केवल शेरों से काम करता हूँ लेकिन रिट मैं ले सकता हूँ... किताब दी... / मैं / मैं... / मैं... / मैं... / मैं... / मैं... / मैं... / मैं... / मैं,"Ich arbeite nur von mon bis thurs, aber Sat kann ich nicht...",Je ne travaille que de mon fils aux thurs mais Sat i cant leh... Booked liao... Quel autre jour tu es libre?
ham,Ü comin to fetch us oredi...,हमें यान लाने के लिए आ रहा है...,"Ich komme, um uns Oredi zu holen...",Ü vient nous chercher des oredi...
ham,What's nannys address?,nynys पता क्या है?,Was ist Kindermädchen-Adresse?,Quelle est l'adresse des nounou?
spam,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","CURGERENT! आपका 4* कोस्टासन छुट्टी या 5000 संग्रह की प्रतीक्षा कर रहा है. अब 090004 डॉलर अब TCCTm के लिए, TOB4, TOB3334, S, Sak4, S-40, Sek4, S-40, S-50x1.50, मैक्स10/mm.","URGENT!! Ihre 4 * Costa Del Sol Holiday oder £5000 erwarten Sammlung. Rufen Sie 09050090044 Jetzt nachClaim. SAE, TC s, POBox334, Stockport, SK38xh, Kosten£1.50/pm, Max10mins","URGENT!! Votre 4* Costa Del Sol Holiday or £5000 wait collection. Appelez 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
ham,Haf u eaten? Wat time u wan me 2 come?,वेट टाइम मुझे 2 आ गए?,Haf u gegessen? Wat time u wan me 2 kommen?,Tu veux que je vienne?
spam,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,एक नया वीडियो फोन चाहते हैं?,Möchten Sie ein neues Video-Telefon? 750 jederzeit alle Netzwerk-Minen? Halbpreis-Linie mieten kostenlosen Text für 3 Monate? Antworten oder rufen Sie 08000930705 für kostenlose Lieferung,Vous voulez un nouveau Video Phone? 750 anytime any network mins? Demi-prix ligne de location de texte gratuit pendant 3 mois? Répondre ou appeler 08000930705 pour la livraison gratuite
